Sample_Name_unif	Sample_Name	species	total_reads	mapped_reads	mapping_efficiency	informative_reads	CpG_meth	avg_meth	CpG_measurements	coveredCpGs	conversionRate	k1_unmeth	k3_meth	totalMeasurements_k1	totalMeasurements_k3	total_reads_untrimmed	[CT]GG	CGG	TGG	[CT]GA	CGA	TGA	others	all_bases_Mio	As	Ts	Cs	Gs	Ns	perc_As	perc_Ts	perc_Cs	perc_Gs	perc_Ns	fragments_ref	fragments_uncovered	fragments_uncovered_perc	max_cont_sp	max_cont	cont	cont_rat	blast_count1	blast_species1	blast_count2	blast_species2	PDR_summ	N_sites	informative_reads_cphpg	CpG_meth_cphpg	avg_meth_cphpg	CpG_measurements_cphpg	coveredCpGs_cphpg	informative_reads_cphph	CpG_meth_cphph	avg_meth_cphph	CpG_measurements_cphph	coveredCpGs_cphph	mean_overlap	min_overlap	max_overlap	conversion_type	res_mapRate_nonMotifReads	min_overlap_perc	max_overlap_perc	PDR_mean	V1	Fortlaufende Nr	Patho-Nr	English	Tierart	scientific_name	sex	age	Entnahme	Tissue	Well_y	Well_x	DNA (ng/µl)	Volume (µl)	DNA prep date	comment	Box	RRBS-status	Experiment ID	pre-BC_CT	Enrichment cycles	Pool	Adapter	FlowCell	lane	renamed	Experiment_new lib prep	pre-BC CT_uc	Adapter_uc	unconverted	renamed_uc	Experiment_unconverted	enrichtment_uc	Flowcell_uc	lane_uc	abbreviation_sp	replicate
NY_2_LU	NY_2_LU	NY	18840189	10876538	57.73	10114047	53.3228866045	52.4069186949	28867988	2870323	98.3084011158	0.025	0.984988	1200	588514	21022333	10491930	35.72	14.18	444752	0.73	1.39	47.98	1282.362313	364684623	540863928	51862983	324850672	100107	28.44	42.18	4.04	25.33	0.01	1668334	594246	35.62	|NZ_ACEP01000098.1|	207874	2177871	0.103617852234379	116	Ovis canadensis canadensis	84	Bos taurus	223586	1361064	8946675	1.20034970841	1.76731648255	26154229	2695846	9629806	1.07277182045	1.68486796273	67286875	6224100	1672094.27272727	1250487	2325510	converted	4.03757972057518	43.5660725291195	81.0191048185169	0.164272951161738	586	1902	Z/920/12	Nyala	Nyala	Tragelaphus angasii	m	adult	07.12.2012	Lung	F	5	29,9	100	10.03.2016	NA	8	prepped	AK22	9.4	9	3	TruSeq LT Index 10	244	3	NA	NA	NA	NA	NY_2_LU_uc	NA	AK_uc_12	7	315	6	NY	2
NY_2_LU	NY_2_LU_uc	NY	12831361	8495046	66.21	8310985	96.0686256772	85.3309972205	27442738	2664424	6.04971181897	1	0.990434	630	1568	13131516	9203269	69.62	0.47	205803	0.97	0.59	28.35	669.707316	144175762	151260565	183180337	191009341	81311	21.53	22.59	27.35	28.52	0.01	1668334	920089	55.15	|NZ_ACEP01000098.1|	126741	297742	0.0226773210414254	83	Ovis canadensis canadensis	60	Bos taurus	156104	1521041	8227974	98.8886671625	95.3251084869	28742421	3052218	8389385	98.3267215356	93.4895141798	70811628	7103173	NA	NA	NA	unconverted	-3.84666088965482	NA	NA	0.102629712151086	586	1902	Z/920/12	Nyala	Nyala	Tragelaphus angasii	m	adult	07.12.2012	Lung	F	5	29,9	100	10.03.2016	NA	8	prepped	AK22	9.4	9	3	TruSeq LT Index 10	244	3	NA	NA	NA	NA	NY_2_LU_uc	NA	AK_uc_12	7	315	6	NY	2
NY_2_S	NY_2_S	NY	12363774	7803185	63.11	7360434	50.0783692328	52.5889502204	23025491	1800155	97.9911504079	0.021938	0.98482	1094	744011	13664928	7545504	38.29	16.93	202373	0.32	1.16	43.3	833.560608	232133220	345837941	36147785	219365995	75667	27.85	41.49	4.34	26.32	0.01	1668334	1036043	62.1	|NZ_ACEP01000098.1|	104504	1297262	0.094960684919885	105	Ovis canadensis canadensis	86	Bos taurus	206826	911334	6614457	1.15486876186	2.21358843921	20032676	1713660	6994162	0.965976659606	1.94833714342	49150631	3837717	1193767	907423	1530566	converted	4.53255446740577	50.4080481958498	85.0241229227483	0.226948626957844	585	1902	Z/920/12	Nyala	Nyala	Tragelaphus angasii	m	adult	07.12.2012	Spleen	F	4	63,9	100	10.03.2016	NA	8	prepped	AK22	9.91	12	5	TruSeq LT Index 9	244	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NY	2
OBW_1_L	OBW_1_L	OBW	22131517	6039934	27.29	5441661	47.5172536598	57.4927959641	16789547	2435560	97.2451635071	0.02589	0.984434	618	400617	23814823	5468192	14.21	8.76	288880	0.22	1	75.83	1214.555973	360235580	546166606	36034918	272050302	68567	29.66	44.97	2.97	22.4	0.01	914211	222260	24.31	|NZ_CBRG010000178.1|	66198	1675078	0.0703618514210038	22	Taeniopygia guttata	6	Pseudopodoces humilis	236085	1451882	4620231	1.89792931671	2.42118467525	14080669	1990105	4812767	1.84423884644	2.94898687813	28661606	4127042	1386418	1386418	1386418	converted	2.20617315730203	56.9239928394291	56.9239928394291	0.162606189759223	1073	259	CB/209/10	Orange-breasted waxbill	Goldbruestchen	Amandava subflava	f	NA	14.04.2010	Liver	E	9	49,1	100	07.09.2016	NA	12	prepped	AK28	9.32	9	7	TruSeq LT Index 16	262	7	NA	NA	NA	NA	OBW_1_L_uc	NA	AK_uc_09	6	298	7	OBW	1
OBW_1_L	OBW_1_L_uc	OBW	10920876	4448161	40.73	4306187	98.0630228872	92.7932548896	16513058	2001265	3.77112569649	1	0.993597	143	3436	11842185	5249063	43.83	0.5	101385	0.28	0.57	54.82	603.951435	141538004	141414466	158884642	162003920	110403	23.44	23.41	26.31	26.82	0.02	914211	455911	49.87	|NZ_CBRG010000178.1|	36730	916944	0.0774554802296539	15	Taeniopygia guttata	5	Apteryx australis mantelli	47405	1409259	4278636	99.3911190857	97.2867199161	15966247	2133657	4316078	98.8767987333	95.8009991987	31973821	4486347	NA	NA	NA	unconverted	-3.14662517628014	NA	NA	0.0336382453473776	1073	259	CB/209/10	Orange-breasted waxbill	Goldbruestchen	Amandava subflava	f	NA	14.04.2010	Liver	E	9	49,1	100	07.09.2016	NA	12	prepped	AK28	9.32	9	7	TruSeq LT Index 16	262	7	NA	NA	NA	NA	OBW_1_L_uc	NA	AK_uc_09	6	298	7	OBW	1
OBW_1_LU	OBW_1_LU	OBW	9944189	6824382	68.63	6373682	38.8838931283	61.7195115229	22965906	1595578	97.7395478331	0.018293	0.98515	328	417165	11276088	7083299	39.62	23.2	134138	0.46	0.73	35.99	575.080488	148206129	221425142	34242296	171053999	152922	25.77	38.5	5.95	29.74	0.03	914211	528029	57.76	|NZ_CBRG010000178.1|	53799	1326289	0.117678035087919	19	Taeniopygia guttata	7	Ficedula albicollis	196104	1115033	5833039	1.37257609204	2.12205599132	17837371	1419601	5897780	1.16362215483	2.36188246252	33222356	2761498	1386418	1386418	1386418	converted	3.26683332908185	86.891270749534	86.891270749534	0.175872821701241	1074	259	CB/209/10	Orange-breasted waxbill	Goldbruestchen	Amandava subflava	f	NA	14.04.2010	Lung	E	10	61,1	100	07.09.2016	NA	12	prepped	AK28	9.83	12	10	TruSeq LT Index 18	268	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OBW	1
OCP_1_F	OCP_1_F	OCP	23917359	22394609	93.63	22217614	74.9606652686	69.2798941218	67103535	1844038	98.6508858071	0.008577	0.984515	187716	479316	24279186	22356420	69.02	23.06	327588	0.96	0.39	6.57	1238.238486	318046220	515421012	55206825	349452096	112333	25.69	41.63	4.46	28.22	0.01	787543	247432	31.42	|NZ_LMIE01000020.1|	48066	351451	0.014481441433542	7	Larimichthys crocea	7	Notothenia coriiceps	116036	839314	19000982	1.95535277099	1.32116316417	51943622	1139766	20481629	1.91806008779	1.37281939086	123987832	2801843	1276574	1276574	1276574	converted	0.141421356237301	69.2270983569753	69.2270983569753	0.13825100022161	1976	E24579	S23150	Ocean pout	NA	Zoarces americanus	NA	NA	08.09.2015	Fin	B	5	37,4	22	NA	NA	NWU3	prepped	AK39	12.17	13	5	TruSeq LT Index 13	315	4	NA	NA	NA	NA	OCP_1_F_uc	NA	AK_uc_33	11	391	7	OCP	1
OCP_1_F	OCP_1_F_uc	OCP	12031612	11026542	91.65	10973599	95.9638698758	93.1793992871	35093038	1206448	3.96180011198	0.997257	0.991263	186627	1259	12288522	11561547	93.86	0.22	129045	0.96	0.09	4.87	626.714622	144228784	144768375	163148708	174470914	97841	23.01	23.1	26.03	27.84	0.02	787543	472406	59.98	|NZ_LMIE01000020.1|	35212	254542	0.0207167833519564	14	Danio rerio	11	Oryzias latipes	82251	639260	10364393	98.5475137034	97.3437271794	31392935	1162718	10891131	97.7944055883	95.5943854633	76550501	2853115	NA	NA	NA	unconverted	-2.46073159852918	NA	NA	0.128665957513375	1976	E24579	S23150	Ocean pout	NA	Zoarces americanus	NA	NA	08.09.2015	Fin	B	5	37,4	22	NA	NA	NWU3	prepped	AK39	12.17	13	5	TruSeq LT Index 13	315	4	NA	NA	NA	NA	OCP_1_F_uc	NA	AK_uc_33	11	391	7	OCP	1
OCP_2_M	OCP_2_M	OCP	20054010	16264494	81.1	15995913	68.0383609567	68.0643692221	45251378	1462348	98.7176322026	0.012682	0.985352	13799	170741	20321041	17322016	62.04	23.2	234649	0.54	0.62	13.6	1036.373091	280223087	436488618	39820419	279773638	67329	27.04	42.12	3.84	27	0.01	787543	378425	48.05	|NZ_LMIE01000020.1|	20729	262305	0.0129109300137076	8	Dicentrarchus labrax	5	Stegastes partitus	112883	697931	13155067	1.6404789656	1.35033296868	34569918	1086867	14627904	1.63813557463	1.25870784681	85715363	2669119	1276574	1276574	1276574	converted	-3.74766594028871	87.2961839452716	87.2961839452716	0.161739484275666	1977	E24844	S23151	Ocean pout	NA	Zoarces americanus	NA	NA	13.09.2015	Muscle	B	6	13,3	22	NA	NA	NWU3	prepped	AK38	10.73	11	3	TruSeq LT Index 14	308	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OCP	2
OG_1_H	OG_1_H	OG	21784059	18466909	84.77	18114842	76.160902801	73.7183646907	51889488	5029959	98.8112972707	0.005068	0.985269	592	255927	23597309	19054157	69	11.75	268561	0.61	0.52	18.11	1439.435849	370272491	595124409	77091009	396841581	106359	25.72	41.34	5.36	27.57	0.01	2222169	71108	3.2	|NZ_CBRG010000178.1|	75486	1811097	0.0767548856996185	4	Anolis carolinensis	4	Heteronotia binoei	314418	1978886	13741092	1.78624363274	1.32579869201	37145232	3392021	15171357	1.60235120237	1.14661342009	98505737	9036128	2997966	2997966	2997966	converted	2.03646752981725	59.6021955646159	59.6021955646159	0.158886363337757	642	1297	Z/1131/11	Ocelot gecko	Tokkee	Paroedura picta	m	adult	30.11.2011	Heart	C	1	26,9	100	02.06.2016	NA	9	prepped	AK22	9.24	8	2	TruSeq LT Index 14	244	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OG	1
OG_1_L	OG_1_L	OG	17252440	10073152	58.39	9667169	71.1642012754	73.2970091174	28557992	3179574	98.8122562482	0.013245	0.983578	302	51820	18211708	10951689	51.69	8.44	201199	0.28	0.83	38.76	928.797108	252873475	391173144	39981962	244676829	91698	27.23	42.12	4.3	26.34	0.01	2222169	1176415	52.94	|NZ_CBRG010000178.1|	37343	957026	0.052554949594473	9	Ovis canadensis canadensis	5	Heteronotia binoei	332499	1349092	7663870	1.34384147639	1.27049852287	20505258	2552803	8412246	1.18271297949	1.16684540206	52622481	6786662	2997966	2997966	2997966	converted	-2.01525432638166	94.2882914503641	94.2882914503641	0.24646132361618	735	1297	Z/1131/11	Ocelot gecko	Tokkee	Paroedura picta	m	adult	30.11.2011	Liver	B	11	37,9	100	28.06.2016	NA	10	prepped	AK25	9.02	10	7	TruSeq LT Index 9	254	4	NA	NA	NA	NA	OG_1_L_uc	NA	AK_uc_20	6	376	3	OG	1
OG_1_L	OG_1_L_uc	OG	17404264	10198070	58.6	10007309	94.343964389	84.0489436853	32435645	3091772	6.04640060529	0.996466	0.990338	1132	207	17570247	12960518	73.39	0.38	214412	0.78	0.44	25.02	896.082597	202869927	202907079	238952091	251166298	187202	22.64	22.64	26.67	28.03	0.02	2222169	1182205	53.2	|NZ_LMIE01000020.1|	8964	165128	0.00939843536609236	4	Danio rerio	4	Heteronotia binoei	182216	1521327	9663420	98.5805253405	94.4916189343	29834392	3432834	10060948	98.2812988767	93.8768958326	78740470	9317670	NA	NA	NA	unconverted	-11.5824090758356	NA	NA	0.119774381181692	735	1297	Z/1131/11	Ocelot gecko	Tokkee	Paroedura picta	m	adult	30.11.2011	Liver	B	11	37,9	100	28.06.2016	NA	10	prepped	AK25	9.02	10	7	TruSeq LT Index 9	254	4	NA	NA	NA	NA	OG_1_L_uc	NA	AK_uc_20	6	376	3	OG	1
OHH_1_G	OHH_1_G	OHH	14805465	14183607	95.8	14056772	82.1197688938	75.4096639383	46934385	2780834	98.8773699466	0.012842	0.984133	2336	272006	16528891	14305663	74.58	11.97	254289	1.1	0.44	11.91	842.973441	213502878	333275591	60952967	235190471	51534	25.33	39.54	7.23	27.9	0.01	1029675	250774	24.35	|NZ_CCMH01000026.1|	73480	1712019	0.103647541727965	4	Cyprinus carpio	3	Danio rerio	138099	1382568	12053517	1.58963444212	1.2696216141	39890704	2028405	12445873	1.48119537733	1.05468702887	80840285	4256240	NA	NA	NA	converted	5.45179328294828	NA	NA	0.0998858645650702	856	E04591	S03780	Ogilby's hardyhead	NA	Atherinomorus vaigiensis	NA	NA	23.05.2010	Gills	C	8	37,2	22	NA	NA	NWU1	prepped	AK21	8.56	8	3	TruSeq LT Index 16	243	3	NA	NA	NA	NA	OHH_1_G_uc	NA	AK_uc_06	6	295	6	OHH	1
OHH_1_G	OHH_1_G_uc	OHH	15762854	14381331	91.24	14287480	96.8549560175	87.979774034	52766429	1845105	5.57042559209	0.991597	0.993142	833	2479	16714362	15197334	90.73	0.19	262496	1.4	0.17	7.51	852.432462	189215919	176514025	242242857	244345987	113674	22.2	20.71	28.42	28.66	0.01	1029675	554883	53.89	|NZ_CBRG010000178.1|	37672	938514	0.0561912694738612	5	Cyprinus carpio	3	Beijerinckia indica subsp. indica ATCC 9039	73389	1041795	14001807	99.0358093076	96.3415036943	52559408	2016958	14165407	98.5310751766	93.6433491292	106855609	4256003	NA	NA	NA	unconverted	-0.883883476483184	NA	NA	0.0704447612054195	856	E04591	S03780	Ogilby's hardyhead	NA	Atherinomorus vaigiensis	NA	NA	23.05.2010	Gills	C	8	37,2	22	NA	NA	NWU1	prepped	AK21	8.56	8	3	TruSeq LT Index 16	243	3	NA	NA	NA	NA	OHH_1_G_uc	NA	AK_uc_06	6	295	6	OHH	1
ORT_1_W	ORT_1_W	ORT	30391259	20212830	66.51	18425344	25.0726465681	16.9962507394	55736057	962835	99.239124221	0.002886	0.984255	15245	162460	30729011	20507692	10.95	55.79	2077500	0.96	5.8	26.5	1567.179561	452329144	744391517	15854920	354434185	169795	28.86	47.5	1.01	22.62	0.01	552381	248084	44.91	|NZ_JMIX01000019.1|	16115	334839	0.0108968576023073	2	Ecteinascidia turbinata	2	Schistocephalus solidus	33765	452566	14959026	3.10635110147	0.842607724071	34205122	540693	18157847	3.31184087163	0.740061700281	107823172	1675173	567678	567678	567678	converted	-4.94267640049396	58.959011668666	58.959011668666	0.0746079024937799	2310	E02282	S02853	Orange tunicate	NA	Ecteinascidia turbinata	NA	NA	NA	Whole_organism	B	1	3,3	100	NA	NA	NWU6	prepped	AK57	11.41	15	14	TruSeq LT Index 9	425	1	ORT_1_W_r1	NA	NA	NA	ORT_1_W_uc	NA	AK_uc_25	9	378	2	ORT	1
ORT_1_W	ORT_1_W_uc	ORT	8892685	4613783	51.88	4582703	92.7548955038	86.7018827345	15734295	892302	13.7208029925	0.996154	0.997826	12480	460	9038034	6757799	74.51	0.26	456660	4.59	0.46	20.18	460.939734	119427624	122890109	106817177	111781209	23615	25.91	26.66	23.17	24.25	0.01	552381	343654	62.21	|NZ_LMIE01000020.1|	6435	144834	0.0160255286048837	3	Perophora sagamiensis	2	Ciona intestinalis	116756	494114	4143716	93.7922327927	87.1271610352	10510067	626018	4574324	93.1670687921	86.0175161044	31256950	1933286	NA	NA	NA	unconverted	-19.7565634663521	NA	NA	0.236293648834075	2310	E02282	S02853	Orange tunicate	NA	Ecteinascidia turbinata	NA	NA	NA	Whole_organism	B	1	3,3	100	NA	NA	NWU6	prepped	AK57	11.41	15	14	TruSeq LT Index 9	425	1	ORT_1_W_r1	NA	NA	NA	ORT_1_W_uc	NA	AK_uc_25	9	378	2	ORT	1
ORT_2_W	ORT_2_W	ORT	69302276	34324741	49.53	30140855	14.4520038337	15.3016396457	91640225	773739	99.260508865	0.005974	0.983036	124710	609889	69789967	37328340	7.63	45.86	8983459	1.59	11.28	33.64	3559.288317	1048792782	1678572792	29878289	801657765	386689	29.47	47.16	0.84	22.52	0.01	552381	299313	54.19	|NZ_JMIX01000019.1|	25824	471711	0.00676012475256328	3	Ciona intestinalis	2	Cyprinus carpio	29502	377715	24568760	1.13528840175	0.86192007221	55866201	489490	30432453	1.24445440119	0.707330541441	174739521	1521503	567678	567678	567678	converted	-11.9006071273696	73.3681512758178	73.3681512758178	0.0781065088757396	2311	E02284	S02855	Orange tunicate	NA	Ecteinascidia turbinata	NA	NA	NA	Whole_organism	B	2	0,9	100	NA	NA	NWU6	prepped	AK57	11.12	15	14	TruSeq LT Index 10	425	1	ORT_2_W_r1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ORT	2
OSC_1_T	OSC_1_T	OSC	25670527	19071718	74.29	18286347	33.0162592591	28.3696453946	58208024	1190853	98.6422709092	0.007481	0.985066	190623	758055	26000666	22622976	27.88	59.13	705969	0.62	2.1	10.28	1326.033966	356723915	601472881	27731752	339940220	165198	26.9	45.36	2.09	25.64	0.01	880639	529628	60.14	|NZ_JMIX01000019.1|	14514	316351	0.0121720768783406	3	Cucumaria salma	1	Ensis directus	62977	578977	15139631	1.3328768643	1.59395164023	35977754	765808	17414615	1.18106079023	1.30212773244	112356796	2409125	695082	498187	990391	converted	-10.9106576337084	41.8344665546461	83.1665201330475	0.108772887351311	2398	E26385	S24214	Orange sea cucmber	NA	Cucumaria frondosa	NA	NA	NA	Tentacle	A	5	104,2	100	NA	NA	NWU7	prepped	AK46	13.78	15	3	TruSeq LT Index 6	356	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OSC	1
OSC_1_TF	OSC_1_TF	OSC	10696436	8411616	78.64	8112628	34.6524912732	30.4373983008	25332060	967493	98.9801814281	0.009164	0.986467	31973	196706	10879289	10012095	30.93	61.09	463666	1.42	2.84	3.71	554.843739	152461513	245037310	12502969	144787326	54621	27.48	44.16	2.25	26.1	0.01	880639	602877	68.46	|NZ_CBRG010000178.1|	6800	180355	0.0165796035621948	2	Pharus legumen	1	Cucumaria salma	61460	469296	6635715	1.1266602484	1.22349066009	15530564	603319	7664048	1.02905541775	0.966772192413	48819050	1891658	607093.6	433212	818673	converted	-12.4804346879426	44.7767580747354	84.6179765641715	0.130962121986976	2397	E26382	S24214	Orange sea cucmber	NA	Cucumaria frondosa	NA	NA	NA	Tube_feet	A	4	75,2	100	NA	NA	NWU7	prepped	AK45	11.11	13	5	TruSeq LT Index 5	349	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OSC	1
OSC_2_T	OSC_2_T	OSC	16391415	13131031	80.11	12741600	33.7385507	31.655152378	39223005	1080864	98.9908879603	0.009873	0.985624	31703	284924	16543398	14870693	32.15	57.74	1040744	2.12	4.17	3.82	843.713298	234827347	371316756	18424910	219070804	73481	27.83	44.01	2.18	25.97	0.01	880639	565707	64.24	|NZ_JMIX01000019.1|	5678	150155	0.00907741309535404	1	Bellamya aeruginosa	1	Cucumaria salma	66176	519988	10601979	1.03316744797	1.16255640655	24656266	703391	12204135	0.9433051501	0.971615316817	77529243	2211401	639449.8	452202	984293	converted	-11.3632059736678	41.8370858868461	91.0653884299967	0.127264475334046	2400	E26388	S24215	Orange sea cucmber	NA	Cucumaria frondosa	NA	NA	NA	Tentacle	A	7	101,2	100	NA	NA	NWU7	prepped	AK45	12.23	13	7	TruSeq LT Index 8	349	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OSC	2
OSC_2_TF	OSC_2_TF	OSC	20244562	14559418	71.92	14042088	33.9960382948	29.4114022747	44357307	1863512	99.0335381522	0.008591	0.985687	40624	239077	20429782	15877717	26.69	51.03	3407909	5.8	10.89	5.6	1307.506048	369699729	581177621	26652870	329136896	838932	28.28	44.45	2.04	25.17	0.06	880639	236953	26.91	|NZ_JMIX01000019.1|	7050	178347	0.00873191597615968	5	Ensis directus	2	Cucumaria salma	58740	875382	11835455	1.30241337536	1.10245435364	28329699	1213597	13544307	1.21619207501	0.929527159212	88623446	3893990	876295.4	650190	990391	converted	-15.8957604410736	34.8905722098919	53.1464782625494	0.0671021336970603	2399	E26386	S24215	Orange sea cucmber	NA	Cucumaria frondosa	NA	NA	NA	Tube_feet	A	6	19,1	100	NA	NA	NWU7	prepped	AK45	10.14	10	4	TruSeq LT Index 7	346	8	NA	NA	NA	NA	OSC_2_TF_uc	NA	AK_uc_29	9	391	3	OSC	2
OSC_2_TF	OSC_2_TF_uc	OSC	16128290	10612700	65.8	10566441	95.4573607075	84.0932728618	36870017	1803727	14.7247456238	0.997549	0.997845	59159	464	16514096	13348061	80.67	0.16	2668889	16.02	0.14	3.01	842.218896	214072725	209240081	203210194	215673062	22834	25.42	24.84	24.13	25.61	0	880639	375768	42.67	|NZ_CBRG010000178.1|	15546	384817	0.0233037307879129	8	Ensis directus	2	Cucumaria salma	102378	915151	9568725	96.6657628284	86.0078354047	24834199	1321926	10518754	96.2759878661	85.1971789286	78447074	4258274	NA	NA	NA	unconverted	-22.0546605052084	NA	NA	0.111870062973214	2399	E26386	S24215	Orange sea cucmber	NA	Cucumaria frondosa	NA	NA	NA	Tube_feet	A	6	19,1	100	NA	NA	NWU7	prepped	AK45	10.14	10	4	TruSeq LT Index 7	346	8	NA	NA	NA	NA	OSC_2_TF_uc	NA	AK_uc_29	9	391	3	OSC	2
OSC_3_T	OSC_3_T	OSC	14236860	11180780	78.53	10710817	36.463937861	33.6249192695	32388622	771650	98.8631078742	0.009076	0.986469	17298	312319	14406162	13439592	34.34	58.95	489270	1.09	2.31	3.31	734.714262	205940393	320350119	16769467	191591210	63073	28.03	43.6	2.28	26.08	0.01	880639	658120	74.73	|NZ_CBRG010000178.1|	6048	168583	0.0117027114362501	2	Bellamya aeruginosa	1	Cucumaria frondosa	58632	374691	8622457	1.17211060645	1.32572866495	19842899	474566	10057813	1.04180994174	1.09427607141	62593985	1488116	519961.4	433212	650190	converted	-12.8410591463477	56.1409965658006	84.2597032333312	0.156480940294803	2402	E26392	S24216	Orange sea cucmber	NA	Cucumaria frondosa	NA	NA	NA	Tentacle	A	9	57,7	100	NA	NA	NWU7	prepped	AK45	12.38	13	7	TruSeq LT Index 10	349	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OSC	3
OSC_3_TF	OSC_3_TF	OSC	11032007	8238485	74.68	7955362	32.5438040447	28.3050718347	24732352	1105198	98.7662141591	0.008408	0.984714	52448	365560	11120744	9969368	28.12	61.52	871816	2.39	5.45	2.51	567.157944	158581722	250302163	11126285	147100844	46930	27.96	44.13	1.96	25.94	0.01	880639	563212	63.95	|NZ_JMIX01000019.1|	4501	87365	0.0078568191056545	2	Ensis directus	1	Cucumaria miniata	63616	533269	6528113	1.11084575444	1.54251692375	15295521	698503	7523409	0.994124126714	1.15266593973	47670620	2197685	681229.8	566016	937930	converted	-16.1291056788651	51.2139906152563	84.8653363469713	0.11929438988578	2401	E26390	S24216	Orange sea cucmber	NA	Cucumaria frondosa	NA	NA	NA	Tube_feet	A	8	37,6	100	NA	NA	NWU7	prepped	AK45	12.09	12	6	TruSeq LT Index 9	349	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OSC	3
OSO_1_H	OSO_1_H	OSO	21660080	19868956	91.73	19541289	68.2902881971	69.6129369233	64308459	4660532	98.2696475414	0.007485	0.985021	668	497237	22776100	19884043	65.46	21.84	451979	1.38	0.6	10.71	1161.5811	264060282	468505617	65551266	363369469	94466	22.73	40.33	5.64	31.28	0.01	1914396	446399	23.32	|NZ_CBRG010000178.1|	42474	1110483	0.0487683593945393	17	Canis lupus familiaris	14	Mustela putorius furo	280247	2136167	15931899	1.85535808219	1.63347123334	48680441	3704998	17028184	1.69258043335	1.78947646897	109354721	8803545	2876447	2876447	2876447	converted	1.72534054609517	61.7192844078745	61.7192844078745	0.131191522011154	1194	1375	AC/144/12	Oriental small-clawed otter	Zwergotter	Aonyx cinerea	f	adult	29.02.2012	Heart	A	3	18,3	100	15.09.2016	NA	13	prepped	AK29	9.25	9	2	TruSeq LT Index 10	275	3	NA	NA	NA	NA	OSO_1_H_uc	NA	AK_uc_19	6	363	8	OSO	1
OSO_1_H	OSO_1_H_uc	OSO	13795438	11460266	83.07	11405460	97.9747292314	92.2957834512	38338629	3254417	3.90515687514	0.996528	0.997031	864	1684	14004234	13100599	93.43	0.12	164117	1.08	0.09	5.28	714.215934	138830603	139682052	211342503	224157254	203522	19.44	19.56	29.59	31.39	0.03	1914396	1020232	53.29	|NZ_AFAL01000348.1|	13594	207260	0.0148005485757703	19	Mustela putorius furo	12	Homo sapiens	106542	1771718	11011701	99.4438015836	97.2180899743	38040231	3671531	11386242	99.0613678502	95.6659326705	92746621	8669991	NA	NA	NA	unconverted	-8.23779400082328	NA	NA	0.0601348521604454	1194	1375	AC/144/12	Oriental small-clawed otter	Zwergotter	Aonyx cinerea	f	adult	29.02.2012	Heart	A	3	18,3	100	15.09.2016	NA	13	prepped	AK29	9.25	9	2	TruSeq LT Index 10	275	3	NA	NA	NA	NA	OSO_1_H_uc	NA	AK_uc_19	6	363	8	OSO	1
OSO_1_L	OSO_1_L	OSO	13792810	10936009	79.29	10701821	62.4681756685	70.1260496857	38616915	3107441	97.8485036478	0.009016	0.984354	1331	646996	14472496	11569259	61.26	18.68	102456	0.2	0.51	19.35	738.097296	167164472	297658783	42891259	230236509	146273	22.65	40.33	5.81	31.19	0.02	1914396	1004473	52.47	|NZ_CBRG010000178.1|	26738	671712	0.0464366889884172	14	Mustela putorius furo	13	Canis lupus familiaris	247831	1561347	9291599	1.31843501527	1.98010275785	28945720	2885274	9759503	1.15267800481	2.25286503853	62638861	6735849	2876447	2876447	2876447	converted	-0.961665222413694	92.5664236263858	92.5664236263858	0.158728969281012	1195	1375	AC/144/12	Oriental small-clawed otter	Zwergotter	Aonyx cinerea	f	adult	29.02.2012	Liver	A	4	59,4	100	15.09.2016	NA	13	prepped	AK29	9.36	10	3	TruSeq LT Index 11	275	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	OSO	1
OS_1_H	OS_1_H	OS	20762268	16607892	79.99	16382883	57.6908470572	56.4524608515	50448148	4939690	98.6881804434	0.022375	0.98481	581	276884	22837890	10959748	29.27	18.72	8080804	21.33	14.05	16.63	1393.11129	370976193	568054077	70964026	383023781	93213	26.63	40.78	5.09	27.49	0.01	1964758	572374	29.13	|NZ_CBRG010000178.1|	85898	2073214	0.0907891499728361	48	Apteryx australis mantelli	32	Struthio camelus	858822	3251555	12907352	1.24329225265	1.2936532466	35875224	3604007	14321263	1.08770805715	1.32999698093	84221319	7606480	2759444.6	2363027	3127375	converted	-2.39002092041054	47.8375566078033	63.3111592022981	0.264126548682092	664	2063	AC/170/13	Ostrich	StrauÃŸ	Struthio camelus	f	adult	02.04.2013	Heart	D	11	6,2	100	02.06.2016	NA	9	prepped	AK22	8.22	9	1	TruSeq LT Index 10	244	1	NA	NA	NA	NA	OS_1_H_uc	NA	AK_uc_07	6	298	6	OS	1
